Max_length,Year,Lat,Lon,Mean,Standard Dev,Max T
2E+00,2E+03,5.175E+01,-1.5E+00,2.92592239379883E+02,6.22408474419055E-01,2.93032348632812E+02
2E+00,2E+03,5.175E+01,-1.25E+00,2.92682540893555E+02,6.72170078344109E-01,2.93157836914062E+02
2E+00,2E+03,5.175E+01,-1E+00,2.9269189453125E+02,7.3282917142014E-01,2.93210083007812E+02
2E+00,2E+03,5.175E+01,-7.5E-01,2.92713912963867E+02,7.97113567817684E-01,2.93277557373047E+02
2E+00,2E+03,5.175E+01,-5E-01,2.92709503173828E+02,8.24842822389972E-01,2.93292755126953E+02
2E+00,2E+03,5.175E+01,-2.5E-01,2.92762985229492E+02,8.8882511017739E-01,2.93391479492188E+02
2E+00,2E+03,5.175E+01,0E+00,2.9289714050293E+02,9.91887304603261E-01,2.93598510742188E+02
2E+00,2E+03,5.175E+01,2.5E-01,2.92872802734375E+02,1.00856801571951E+00,2.93585968017578E+02
2E+00,2E+03,5.175E+01,5E-01,2.92752395629883E+02,9.82392462570727E-01,2.93447052001953E+02
1E+00,2E+03,5.175E+01,7.5E-01,2.92887420654297E+02,0E+00,2.92887420654297E+02
1E+00,2E+03,5.175E+01,1E+00,2.92536407470703E+02,0E+00,2.92536407470703E+02
2E+00,2E+03,5.175E+01,1.25E+00,2.91716247558594E+02,1.67497645128478E-01,2.91834686279297E+02
2E+00,2E+03,5.175E+01,1.5E+00,2.91751556396484E+02,1.39401544386752E-01,2.91850128173828E+02
2E+00,2E+03,5.15E+01,-1.5E+00,2.92453414916992E+02,5.82012237407909E-01,2.92864959716797E+02
